Date,Open,High,Low,Close,Adj Close,Volume
2006-04-19,1065.219970703125,1073.22998046875,1059.43994140625,1073.2099609375,1073.2099609375,0
2006-04-20,1074.8499755859375,1084.6199951171875,1071.31005859375,1075.43994140625,1075.43994140625,0
2006-04-21,1075.6800537109375,1075.7900390625,1049.8599853515625,1055.050048828125,1055.050048828125,0
2006-04-24,1052.010009765625,1055.989990234375,1045.02001953125,1052.77001953125,1052.77001953125,0
2006-04-25,1056.97998046875,1057.97998046875,1049.0,1055.1600341796875,1055.1600341796875,0
2006-04-26,1057.1800537109375,1061.739990234375,1053.0999755859375,1057.9599609375,1057.9599609375,0
2006-04-27,1052.0400390625,1073.93994140625,1045.72998046875,1064.4599609375,1064.4599609375,0
2006-04-28,1057.530029296875,1067.7099609375,1054.5,1055.469970703125,1055.469970703125,0
2006-05-01,1057.8499755859375,1061.7900390625,1043.52001953125,1048.1600341796875,1048.1600341796875,0
2006-05-02,1052.1600341796875,1055.989990234375,1048.0,1052.1199951171875,1052.1199951171875,0
2006-05-03,1052.760009765625,1059.1199951171875,1050.8900146484375,1056.8800048828125,1056.8800048828125,0
2006-05-04,1056.5999755859375,1068.93994140625,1056.5999755859375,1066.6800537109375,1066.6800537109375,0
2006-05-05,1072.75,1076.9200439453125,1067.3599853515625,1071.8800048828125,1071.8800048828125,0
2006-05-08,1070.9300537109375,1073.43994140625,1068.5699462890625,1070.0799560546875,1070.0799560546875,0
2006-05-09,1066.8699951171875,1066.9599609375,1061.199951171875,1063.699951171875,1063.699951171875,0
2006-05-10,1061.260009765625,1061.260009765625,1045.199951171875,1047.6300048828125,1047.6300048828125,0
2006-05-11,1044.9300537109375,1045.3800048828125,1016.5499877929688,1019.989990234375,1019.989990234375,0
2006-05-12,1015.75,1017.75,1005.8900146484375,1006.5800170898438,1006.5800170898438,0
2006-05-15,1001.2899780273438,1009.1699829101562,989.5499877929688,998.8699951171875,998.8699951171875,0
2006-05-16,999.489990234375,1001.6199951171875,987.260009765625,992.7100219726562,992.7100219726562,0
2006-05-17,985.97998046875,991.2000122070312,974.4500122070312,978.5900268554688,978.5900268554688,0
2006-05-18,983.8699951171875,988.8300170898438,970.7000122070312,971.2999877929688,971.2999877929688,0
2006-05-19,973.2999877929688,983.0499877929688,964.7999877929688,979.510009765625,979.510009765625,0
2006-05-22,971.0900268554688,973.72998046875,954.22998046875,965.0599975585938,965.0599975585938,0
2006-05-23,973.3499755859375,978.7100219726562,956.0700073242188,956.0700073242188,956.0700073242188,0
2006-05-24,954.469970703125,968.0800170898438,944.280029296875,961.6799926757812,961.6799926757812,0
2006-05-25,966.2999877929688,968.4500122070312,957.239990234375,967.3800048828125,967.3800048828125,0
2006-05-26,970.6599731445312,972.6300048828125,964.469970703125,972.2100219726562,972.2100219726562,0
2006-05-30,967.8099975585938,972.2100219726562,952.530029296875,952.5399780273438,952.5399780273438,0
2006-05-31,957.1199951171875,966.280029296875,952.5399780273438,962.3499755859375,962.3499755859375,0
2006-06-01,961.9199829101562,983.9600219726562,960.72998046875,983.9400024414062,983.9400024414062,0
2006-06-02,990.489990234375,990.489990234375,972.1199951171875,980.0399780273438,980.0399780273438,0
2006-06-05,975.97998046875,978.969970703125,959.22998046875,959.22998046875,959.22998046875,0
2006-06-06,961.8599853515625,963.3499755859375,948.25,956.5999755859375,956.5999755859375,0
2006-06-07,957.1900024414062,963.6300048828125,944.760009765625,945.4199829101562,945.4199829101562,0
2006-06-08,938.75,942.7899780273438,915.5900268554688,937.9199829101562,937.9199829101562,0
2006-06-09,942.489990234375,951.6699829101562,932.5,933.9400024414062,933.9400024414062,0
2006-06-12,933.8699951171875,934.5499877929688,909.4500122070312,909.5900268554688,909.5900268554688,0
2006-06-13,909.739990234375,918.27001953125,903.27001953125,906.5499877929688,906.5499877929688,0
2006-06-14,909.2999877929688,917.030029296875,902.72998046875,913.8200073242188,913.8200073242188,0
2006-06-15,920.8900146484375,950.3599853515625,913.8200073242188,947.4600219726562,947.4600219726562,0
2006-06-16,945.0800170898438,948.5499877929688,934.97998046875,940.2999877929688,940.2999877929688,0
2006-06-19,943.8300170898438,963.4000244140625,927.9299926757812,930.989990234375,930.989990234375,0
2006-06-20,931.0499877929688,941.9000244140625,926.8400268554688,931.3499755859375,931.3499755859375,0
2006-06-21,932.8800048828125,959.010009765625,931.3499755859375,950.5800170898438,950.5800170898438,0
2006-06-22,949.4000244140625,951.4600219726562,935.3200073242188,941.739990234375,941.739990234375,0
2006-06-23,940.02001953125,949.489990234375,934.4099731445312,939.52001953125,939.52001953125,0
2006-06-26,940.5999755859375,945.0800170898438,938.1699829101562,941.5399780273438,941.5399780273438,0
2006-06-27,940.5999755859375,941.5399780273438,917.9299926757812,919.280029296875,919.280029296875,0
2006-06-28,921.8200073242188,924.2999877929688,910.6699829101562,924.2999877929688,924.2999877929688,0
2006-06-29,924.989990234375,951.6699829101562,923.6400146484375,951.6699829101562,951.6699829101562,0
2006-06-30,956.3900146484375,957.0700073242188,945.3400268554688,947.3099975585938,947.3099975585938,0
2006-07-03,949.7999877929688,955.4600219726562,947.3099975585938,955.4400024414062,955.4400024414062,0
2006-07-05,945.47998046875,955.4400024414062,931.6900024414062,932.969970703125,932.969970703125,0
2006-07-06,934.469970703125,939.9299926757812,926.4299926757812,930.7000122070312,930.7000122070312,0
2006-07-07,926.4500122070312,930.7000122070312,913.260009765625,917.0999755859375,917.0999755859375,0
2006-07-10,919.7000122070312,921.9600219726562,890.739990234375,896.1900024414062,896.1900024414062,0
2006-07-11,892.1099853515625,907.8300170898438,886.6099853515625,906.8300170898438,906.8300170898438,0
2006-07-12,904.0399780273438,906.8300170898438,883.02001953125,884.97998046875,884.97998046875,0
2006-07-13,877.1300048828125,893.6199951171875,870.8800048828125,873.27001953125,873.27001953125,0
2006-07-14,873.0,874.8699951171875,860.489990234375,866.3599853515625,866.3599853515625,0
2006-07-17,865.4299926757812,873.9199829101562,862.0599975585938,865.510009765625,865.510009765625,0
2006-07-18,868.8599853515625,873.260009765625,849.6799926757812,870.1599731445312,870.1599731445312,0
2006-07-19,866.72998046875,886.6500244140625,865.8699951171875,881.989990234375,881.989990234375,0
2006-07-20,881.489990234375,883.5,861.4500122070312,861.72998046875,861.72998046875,0
2006-07-21,851.1199951171875,851.719970703125,839.75,842.280029296875,842.280029296875,0
2006-07-24,850.4299926757812,867.3699951171875,850.4299926757812,867.3699951171875,867.3699951171875,0
2006-07-25,870.3300170898438,878.22998046875,864.7899780273438,874.3900146484375,874.3900146484375,0
2006-07-26,870.9199829101562,882.6799926757812,864.9299926757812,873.52001953125,873.52001953125,0
2006-07-27,882.7999877929688,891.6400146484375,873.8699951171875,875.1599731445312,875.1599731445312,0
2006-07-28,880.2000122070312,896.72998046875,880.0399780273438,896.010009765625,896.010009765625,0
2006-07-31,892.5900268554688,901.0900268554688,889.8300170898438,897.280029296875,897.280029296875,0
2006-08-01,889.6599731445312,889.6599731445312,872.8300170898438,878.4199829101562,878.4199829101562,0
2006-08-02,883.1400146484375,897.3499755859375,882.9400024414062,890.969970703125,890.969970703125,0
2006-08-03,884.52001953125,904.5,882.0399780273438,899.4400024414062,899.4400024414062,0
2006-08-04,908.5999755859375,914.9600219726562,885.1300048828125,893.4299926757812,893.4299926757812,0
2006-08-07,891.0,893.72998046875,884.0900268554688,888.0700073242188,888.0700073242188,0
2006-08-08,890.6699829101562,892.8099975585938,877.02001953125,883.02001953125,883.02001953125,0
2006-08-09,896.469970703125,908.7000122070312,885.7899780273438,887.8200073242188,887.8200073242188,0
2006-08-10,884.9299926757812,897.3900146484375,882.97998046875,894.8800048828125,894.8800048828125,0
2006-08-11,889.0599975585938,889.7999877929688,880.3400268554688,884.4199829101562,884.4199829101562,0
2006-08-14,892.8400268554688,904.4299926757812,889.739990234375,893.0,893.0,0
2006-08-15,906.6099853515625,927.1400146484375,905.8400268554688,926.9299926757812,926.9299926757812,0
2006-08-16,935.25,954.989990234375,929.489990234375,954.989990234375,954.989990234375,0
2006-08-17,951.8599853515625,969.1799926757812,951.219970703125,960.1500244140625,960.1500244140625,0
2006-08-18,954.97998046875,963.6799926757812,945.1799926757812,961.989990234375,961.989990234375,0
2006-08-21,953.739990234375,953.739990234375,943.8300170898438,946.6599731445312,946.6599731445312,0
2006-08-22,945.47998046875,958.3400268554688,943.780029296875,948.530029296875,948.530029296875,0
2006-08-23,952.1300048828125,956.8499755859375,936.8300170898438,941.4199829101562,941.4199829101562,0
2006-08-24,946.8599853515625,948.0,936.52001953125,947.5700073242188,947.5700073242188,0
2006-08-25,945.9299926757812,958.989990234375,943.4600219726562,948.7899780273438,948.7899780273438,0
2006-08-28,947.9500122070312,960.0,947.6199951171875,958.8499755859375,958.8499755859375,0
2006-08-29,959.4000244140625,965.489990234375,948.969970703125,964.5999755859375,964.5999755859375,0
2006-08-30,967.7100219726562,976.989990234375,962.4099731445312,975.7999877929688,975.7999877929688,0
2006-08-31,973.4099731445312,975.2899780273438,967.8099975585938,969.530029296875,969.530029296875,0
2006-09-01,974.4400024414062,975.489990234375,965.010009765625,969.1500244140625,969.1500244140625,0
2006-09-05,969.1300048828125,980.2100219726562,962.4400024414062,979.52001953125,979.52001953125,0
2006-09-06,970.0,970.989990234375,955.1699829101562,955.239990234375,955.239990234375,0
2006-09-07,950.510009765625,958.6400146484375,941.719970703125,945.739990234375,945.739990234375,0
2006-09-08,947.6500244140625,955.3699951171875,944.8400268554688,953.7899780273438,953.7899780273438,0
2006-09-11,947.2999877929688,969.239990234375,945.0499877929688,962.739990234375,962.739990234375,0
2006-09-12,967.0,993.9600219726562,966.9400024414062,991.989990234375,991.989990234375,0
2006-09-13,991.6900024414062,1000.5700073242188,990.3499755859375,998.510009765625,998.510009765625,0
2006-09-14,995.5999755859375,1005.7000122070312,995.5999755859375,1003.0599975585938,1003.0599975585938,0
2006-09-15,1012.6900024414062,1021.4000244140625,1004.1699829101562,1007.7100219726562,1007.7100219726562,0
2006-09-18,1007.780029296875,1021.0999755859375,1007.22998046875,1012.010009765625,1012.010009765625,0
2006-09-19,1014.9199829101562,1014.9199829101562,992.3900146484375,1002.3800048828125,1002.3800048828125,0
2006-09-20,1013.1400146484375,1023.75,1012.4500122070312,1019.5700073242188,1019.5700073242188,0
2006-09-21,1022.5499877929688,1025.2099609375,1008.969970703125,1011.3200073242188,1011.3200073242188,0
2006-09-22,1009.1300048828125,1009.8200073242188,998.510009765625,1003.3300170898438,1003.3300170898438,0
2006-09-25,1008.1300048828125,1025.72998046875,997.47998046875,1024.010009765625,1024.010009765625,0
2006-09-26,1022.6500244140625,1025.1500244140625,1011.719970703125,1023.010009765625,1023.010009765625,0
2006-09-27,1017.3599853515625,1025.68994140625,1009.6199951171875,1013.719970703125,1013.719970703125,0
2006-09-28,1015.3499755859375,1021.010009765625,1008.6599731445312,1020.7100219726562,1020.7100219726562,0
2006-09-29,1025.1400146484375,1025.1400146484375,1015.030029296875,1015.3800048828125,1015.3800048828125,0
2006-10-02,1014.4199829101562,1020.4000244140625,1004.7100219726562,1005.6599731445312,1005.6599731445312,0
2006-10-03,999.280029296875,1008.7000122070312,993.0999755859375,1005.3300170898438,1005.3300170898438,0
2006-10-04,1002.9199829101562,1030.969970703125,1000.530029296875,1030.969970703125,1030.969970703125,0
2006-10-05,1029.1300048828125,1033.75,1025.22998046875,1033.0,1033.0,0
2006-10-06,1027.93994140625,1036.6199951171875,1026.510009765625,1031.8599853515625,1031.8599853515625,0
2006-10-09,1030.6300048828125,1041.699951171875,1030.6300048828125,1035.8599853515625,1035.8599853515625,0
2006-10-10,1037.199951171875,1039.1400146484375,1027.9000244140625,1034.6700439453125,1034.6700439453125,0
2006-10-11,1030.280029296875,1048.6400146484375,1029.719970703125,1038.6700439453125,1038.6700439453125,0
2006-10-12,1043.550048828125,1052.9100341796875,1038.9200439453125,1052.4000244140625,1052.4000244140625,0
2006-10-13,1049.8900146484375,1063.5400390625,1046.6199951171875,1061.0999755859375,1061.0999755859375,0
2006-10-16,1062.4599609375,1069.22998046875,1061.5699462890625,1064.9000244140625,1064.9000244140625,0
2006-10-17,1057.1500244140625,1057.1500244140625,1040.6199951171875,1048.510009765625,1048.510009765625,0
2006-10-18,1052.3299560546875,1053.9000244140625,1032.0799560546875,1035.1400146484375,1035.1400146484375,0
2006-10-19,1029.260009765625,1037.93994140625,1023.3800048828125,1031.1700439453125,1031.1700439453125,0
2006-10-20,1031.1700439453125,1033.6500244140625,1021.9299926757812,1025.3599853515625,1025.3599853515625,0
2006-10-23,1022.9299926757812,1040.1800537109375,1021.260009765625,1033.1400146484375,1033.1400146484375,0
2006-10-24,1029.5,1032.5699462890625,1021.530029296875,1026.9000244140625,1026.9000244140625,0
2006-10-25,1029.1800537109375,1042.3699951171875,1028.3399658203125,1041.02001953125,1041.02001953125,0
2006-10-26,1037.8499755859375,1046.02001953125,1028.4200439453125,1045.5999755859375,1045.5999755859375,0
2006-10-27,1044.5999755859375,1044.5999755859375,1023.6300048828125,1026.8699951171875,1026.8699951171875,0
2006-10-30,1034.6400146484375,1051.5999755859375,1033.5899658203125,1046.260009765625,1046.260009765625,0
2006-10-31,1048.3299560546875,1053.3399658203125,1042.9000244140625,1048.6199951171875,1048.6199951171875,0
2006-11-01,1053.449951171875,1053.97998046875,1028.3499755859375,1032.6199951171875,1032.6199951171875,0
2006-11-02,1029.8800048828125,1039.489990234375,1029.3599853515625,1033.8499755859375,1033.8499755859375,0
2006-11-03,1038.0699462890625,1040.0999755859375,1027.739990234375,1035.4100341796875,1035.4100341796875,0
2006-11-06,1039.800048828125,1058.5,1038.530029296875,1055.2099609375,1055.2099609375,0
2006-11-07,1056.6300048828125,1074.010009765625,1055.6300048828125,1065.489990234375,1065.489990234375,0
2006-11-08,1060.7099609375,1077.2900390625,1059.010009765625,1071.1600341796875,1071.1600341796875,0
2006-11-09,1080.25,1084.1400146484375,1062.8900146484375,1063.8699951171875,1063.8699951171875,0
2006-11-10,1065.2900390625,1070.52001953125,1059.760009765625,1070.52001953125,1070.52001953125,0
2006-11-13,1068.77001953125,1086.6500244140625,1067.8499755859375,1086.1500244140625,1086.1500244140625,0
2006-11-14,1087.300048828125,1102.6400146484375,1077.9300537109375,1101.8499755859375,1101.8499755859375,0
2006-11-15,1099.02001953125,1107.719970703125,1097.6800537109375,1102.9100341796875,1102.9100341796875,0
2006-11-16,1101.9599609375,1106.8199462890625,1094.489990234375,1105.050048828125,1105.050048828125,0
2006-11-17,1099.5999755859375,1105.3900146484375,1096.9300537109375,1105.1500244140625,1105.1500244140625,0
2006-11-20,1102.47998046875,1114.6099853515625,1099.0699462890625,1113.7099609375,1113.7099609375,0
2006-11-21,1117.030029296875,1118.199951171875,1109.2099609375,1115.68994140625,1115.68994140625,0
2006-11-22,1120.5,1129.9599609375,1114.739990234375,1128.9100341796875,1128.9100341796875,0
2006-11-24,1119.530029296875,1130.280029296875,1119.2900390625,1125.6500244140625,1125.6500244140625,0
2006-11-27,1121.5799560546875,1124.0799560546875,1092.800048828125,1092.8599853515625,1092.8599853515625,0
2006-11-28,1087.9300537109375,1096.6199951171875,1083.56005859375,1095.0,1095.0,0
2006-11-29,1099.9200439453125,1104.9200439453125,1089.2900390625,1098.5899658203125,1098.5899658203125,0
2006-11-30,1099.2900390625,1111.3599853515625,1094.510009765625,1104.6700439453125,1104.6700439453125,0
2006-12-01,1103.18994140625,1105.0699462890625,1079.6500244140625,1089.52001953125,1089.52001953125,0
2006-12-04,1092.199951171875,1113.72998046875,1091.8499755859375,1108.030029296875,1108.030029296875,0
2006-12-05,1111.3599853515625,1112.3299560546875,1103.760009765625,1105.199951171875,1105.199951171875,0
2006-12-06,1101.8199462890625,1106.050048828125,1095.0,1102.1700439453125,1102.1700439453125,0
2006-12-07,1103.25,1106.6700439453125,1087.969970703125,1088.6600341796875,1088.6600341796875,0
2006-12-08,1084.8499755859375,1098.9000244140625,1078.43994140625,1089.760009765625,1089.760009765625,0
2006-12-11,1089.760009765625,1100.0999755859375,1084.050048828125,1091.02001953125,1091.02001953125,0
2006-12-12,1090.77001953125,1094.9000244140625,1079.3900146484375,1085.68994140625,1085.68994140625,0
2006-12-13,1093.6500244140625,1093.6500244140625,1079.300048828125,1083.8599853515625,1083.8599853515625,0
2006-12-14,1086.6300048828125,1106.6500244140625,1086.6300048828125,1101.1099853515625,1101.1099853515625,0
2006-12-15,1110.43994140625,1112.3599853515625,1102.75,1104.989990234375,1104.989990234375,0
2006-12-18,1107.4000244140625,1115.0400390625,1089.780029296875,1094.5,1094.5,0
2006-12-19,1084.6099853515625,1092.72998046875,1076.8800048828125,1087.8399658203125,1087.8399658203125,0
2006-12-20,1091.300048828125,1097.47998046875,1085.1300048828125,1086.18994140625,1086.18994140625,0
2006-12-21,1087.8800048828125,1087.9599609375,1073.27001953125,1078.2099609375,1078.2099609375,0
2006-12-22,1079.8199462890625,1080.4300537109375,1066.8499755859375,1066.8499755859375,1066.8499755859375,0
2006-12-26,1066.489990234375,1073.5899658203125,1065.6199951171875,1071.550048828125,1071.550048828125,0
2006-12-27,1075.719970703125,1081.0799560546875,1075.3499755859375,1078.93994140625,1078.93994140625,0
2006-12-28,1076.050048828125,1079.699951171875,1073.050048828125,1076.1199951171875,1076.1199951171875,0
2006-12-29,1075.030029296875,1084.8900146484375,1071.2900390625,1072.3299560546875,1072.3299560546875,0
2007-01-03,1080.949951171875,1097.5799560546875,1058.3699951171875,1075.9100341796875,1075.9100341796875,0
2007-01-04,1077.06005859375,1100.81005859375,1072.1300048828125,1097.0799560546875,1097.0799560546875,0
2007-01-05,1091.739990234375,1091.9599609375,1078.949951171875,1090.9300537109375,1090.9300537109375,0
2007-01-08,1089.8499755859375,1101.199951171875,1087.050048828125,1093.43994140625,1093.43994140625,0
2007-01-09,1097.4300537109375,1100.800048828125,1087.050048828125,1096.3599853515625,1096.3599853515625,0
2007-01-10,1089.949951171875,1112.75,1087.52001953125,1110.6600341796875,1110.6600341796875,0
2007-01-11,1114.219970703125,1125.02001953125,1113.4200439453125,1119.1800537109375,1119.1800537109375,0
2007-01-12,1117.47998046875,1124.5799560546875,1113.4599609375,1122.550048828125,1122.550048828125,0
2007-01-16,1120.0899658203125,1121.22998046875,1110.469970703125,1113.43994140625,1113.43994140625,0
2007-01-17,1106.4300537109375,1112.1300048828125,1101.22998046875,1104.0699462890625,1104.0699462890625,0
2007-01-18,1095.8900146484375,1095.8900146484375,1066.5699462890625,1070.050048828125,1070.050048828125,0
2007-01-19,1066.1300048828125,1077.530029296875,1065.010009765625,1072.989990234375,1072.989990234375,0
2007-01-22,1074.6600341796875,1075.300048828125,1056.6400146484375,1062.030029296875,1062.030029296875,0
2007-01-23,1060.8699951171875,1073.219970703125,1060.8699951171875,1062.3499755859375,1062.3499755859375,0
2007-01-24,1073.9300537109375,1088.18994140625,1071.8499755859375,1087.030029296875,1087.030029296875,0
2007-01-25,1086.9200439453125,1094.8499755859375,1071.5899658203125,1073.719970703125,1073.719970703125,0
2007-01-26,1076.010009765625,1080.8599853515625,1066.3900146484375,1075.4599609375,1075.4599609375,0
2007-01-29,1073.0999755859375,1081.8399658203125,1068.68994140625,1073.510009765625,1073.510009765625,0
2007-01-30,1076.4000244140625,1079.739990234375,1072.030029296875,1077.97998046875,1077.97998046875,0
2007-01-31,1071.699951171875,1082.0699462890625,1062.3699951171875,1078.530029296875,1078.530029296875,0
2007-02-01,1085.699951171875,1090.1800537109375,1077.239990234375,1082.9100341796875,1082.9100341796875,0
2007-02-02,1081.989990234375,1090.219970703125,1080.6800537109375,1089.22998046875,1089.22998046875,0
2007-02-05,1089.72998046875,1098.550048828125,1088.6600341796875,1093.9200439453125,1093.9200439453125,0
2007-02-06,1096.530029296875,1096.530029296875,1080.1400146484375,1090.530029296875,1090.530029296875,0
2007-02-07,1099.1400146484375,1109.3699951171875,1094.8399658203125,1104.8699951171875,1104.8699951171875,0
2007-02-08,1101.010009765625,1106.760009765625,1097.6800537109375,1104.780029296875,1104.780029296875,0
2007-02-09,1108.0699462890625,1111.9300537109375,1084.25,1086.47998046875,1086.47998046875,0
2007-02-12,1086.1199951171875,1086.1199951171875,1079.8199462890625,1080.760009765625,1080.760009765625,0
2007-02-13,1084.300048828125,1088.219970703125,1079.780029296875,1082.949951171875,1082.949951171875,0
2007-02-14,1088.7099609375,1106.8199462890625,1088.1600341796875,1103.760009765625,1103.760009765625,0
2007-02-15,1104.6099853515625,1112.8299560546875,1104.3199462890625,1111.050048828125,1111.050048828125,0
2007-02-16,1108.010009765625,1110.1400146484375,1105.3399658203125,1108.530029296875,1108.530029296875,0
2007-02-20,1104.3199462890625,1115.68994140625,1097.800048828125,1114.9300537109375,1114.9300537109375,0
2007-02-21,1109.530029296875,1113.6500244140625,1106.469970703125,1113.6500244140625,1113.6500244140625,0
2007-02-22,1118.9000244140625,1125.8599853515625,1113.5,1121.6800537109375,1121.6800537109375,0
2007-02-23,1120.1300048828125,1122.550048828125,1113.8900146484375,1120.2900390625,1120.2900390625,0
2007-02-27,1096.300048828125,1103.3900146484375,1066.449951171875,1069.989990234375,1069.989990234375,0
2007-02-28,1069.3299560546875,1084.56005859375,1061.9000244140625,1075.5400390625,1075.5400390625,0
2007-03-01,1052.3499755859375,1078.6099853515625,1048.5,1068.8599853515625,1068.8599853515625,0
2007-03-02,1060.969970703125,1067.9100341796875,1050.8499755859375,1050.8499755859375,1050.8499755859375,0
2007-03-05,1050.8499755859375,1059.199951171875,1038.9100341796875,1039.4300537109375,1039.4300537109375,0
2007-03-06,1052.1400146484375,1061.8399658203125,1050.2099609375,1058.739990234375,1058.739990234375,0
2007-03-07,1056.469970703125,1059.5899658203125,1050.0,1051.3900146484375,1051.3900146484375,0
2007-03-08,1064.760009765625,1068.52001953125,1058.81005859375,1062.02001953125,1062.02001953125,0
2007-03-09,1071.6400146484375,1073.010009765625,1055.9200439453125,1063.7099609375,1063.7099609375,0
2007-03-12,1063.97998046875,1074.6800537109375,1063.52001953125,1072.25,1072.25,0
2007-03-13,1065.6400146484375,1071.52001953125,1048.7900390625,1048.7900390625,1048.7900390625,0
2007-03-14,1049.6800537109375,1060.3199462890625,1039.1099853515625,1060.0899658203125,1060.0899658203125,0
2007-03-15,1059.8499755859375,1062.719970703125,1055.52001953125,1060.1400146484375,1060.1400146484375,0
2007-03-16,1058.77001953125,1063.3199462890625,1052.1500244140625,1057.9300537109375,1057.9300537109375,0
2007-03-19,1066.0699462890625,1070.56005859375,1060.27001953125,1063.489990234375,1063.489990234375,0
2007-03-20,1064.47998046875,1075.1700439453125,1063.0999755859375,1072.31005859375,1072.31005859375,0
2007-03-21,1079.18994140625,1099.8399658203125,1073.47998046875,1099.3699951171875,1099.3699951171875,0
2007-03-22,1099.7099609375,1100.56005859375,1088.760009765625,1091.800048828125,1091.800048828125,0
2007-03-23,1095.1099853515625,1098.1600341796875,1090.9599609375,1090.9599609375,1090.9599609375,0
2007-03-26,1092.3900146484375,1096.469970703125,1080.3599853515625,1096.469970703125,1096.469970703125,0
2007-03-27,1092.5699462890625,1094.3800048828125,1086.9200439453125,1087.2099609375,1087.2099609375,0
2007-03-28,1080.56005859375,1083.239990234375,1071.739990234375,1071.739990234375,1071.739990234375,0
2007-03-29,1080.1099853515625,1080.4599609375,1056.449951171875,1067.52001953125,1067.52001953125,0
2007-03-30,1067.9000244140625,1073.6600341796875,1059.9599609375,1068.9200439453125,1068.9200439453125,0
2007-04-02,1068.3399658203125,1070.5799560546875,1059.3199462890625,1067.469970703125,1067.469970703125,0
2007-04-03,1072.22998046875,1083.6400146484375,1071.0,1079.22998046875,1079.22998046875,0
2007-04-04,1080.6800537109375,1086.5899658203125,1079.1400146484375,1085.3499755859375,1085.3499755859375,0
