Date,Open,High,Low,Close,Adj Close,Volume
1993-09-03,46.3125,46.4375,46.25,46.375,26.193294525146484,630500
1993-09-07,46.375,46.4375,46.0,46.0625,26.016782760620117,196400
1993-09-08,46.0625,46.0625,45.59375,45.90625,25.928516387939453,269900
1993-09-09,45.71875,46.03125,45.71875,46.0,25.981489181518555,239200
1993-09-10,46.125,46.4375,46.0625,46.40625,26.21091651916504,106500
1993-09-13,46.5625,46.5625,46.4375,46.4375,26.22859001159668,66900
1993-09-14,46.3125,46.3125,46.09375,46.25,26.122682571411133,184500
1993-09-15,46.0625,46.40625,45.90625,46.375,26.193294525146484,101000
1993-09-16,46.3125,46.34375,46.15625,46.1875,26.087387084960938,54300
1993-09-17,45.875,45.90625,45.75,45.8125,26.03679656982422,200900
1993-09-20,45.875,45.96875,45.4375,45.4375,25.823680877685547,57800
1993-09-21,45.5,45.5625,44.8125,45.28125,25.734874725341797,318200
1993-09-22,45.4375,45.71875,45.375,45.65625,25.94800567626953,439700
1993-09-23,45.78125,45.9375,45.71875,45.90625,26.090072631835938,88500
1993-09-24,45.84375,45.875,45.71875,45.78125,26.01904296875,53500
1993-09-27,46.125,46.28125,46.125,46.28125,26.30321502685547,274600
1993-09-28,46.3125,46.3125,46.15625,46.1875,26.249935150146484,158300
1993-09-29,46.1875,46.3125,45.96875,46.03125,26.161130905151367,221000
1993-09-30,46.03125,46.125,45.84375,45.9375,26.107845306396484,99300
1993-10-01,45.875,46.21875,45.8125,46.15625,26.232162475585938,22700
1993-10-04,46.21875,46.21875,46.09375,46.21875,26.267690658569336,1038500
1993-10-05,46.3125,46.3125,46.0,46.15625,26.232162475585938,436500
1993-10-06,46.1875,46.375,46.125,46.125,26.214405059814453,209200
1993-10-07,46.1875,46.1875,45.96875,46.0,26.143367767333984,59400
1993-10-08,46.125,46.15625,45.71875,46.0625,26.178890228271484,54400
1993-10-11,46.15625,46.25,46.15625,46.15625,26.232162475585938,467100
1993-10-12,46.21875,46.25,46.1875,46.21875,26.267690658569336,26200
1993-10-13,46.25,46.25,46.15625,46.21875,26.267690658569336,139100
1993-10-14,46.40625,46.8125,46.28125,46.8125,26.605133056640625,108100
1993-10-15,47.03125,47.15625,46.90625,47.0625,26.747217178344727,1502500
1993-10-18,47.03125,47.03125,46.875,46.9375,26.676185607910156,722400
1993-10-19,46.875,46.96875,46.59375,46.59375,26.480810165405273,880100
1993-10-20,46.75,46.75,46.5625,46.65625,26.51633644104004,230400
1993-10-21,46.6875,46.6875,46.53125,46.59375,26.480810165405273,56200
1993-10-22,46.65625,46.84375,46.375,46.375,26.35648536682129,390700
1993-10-25,46.40625,46.5625,46.28125,46.5,26.427526473999023,114500
1993-10-26,46.46875,46.5,46.3125,46.46875,26.409767150878906,186200
1993-10-27,46.40625,46.53125,46.40625,46.5,26.427526473999023,118400
1993-10-28,46.5625,46.96875,46.5625,46.84375,26.622900009155273,129600
1993-10-29,46.8125,46.875,46.78125,46.84375,26.622900009155273,80700
1993-11-01,46.78125,47.0,46.78125,46.96875,26.693933486938477,36400
1993-11-02,46.90625,47.0,46.65625,46.9375,26.676185607910156,262100
1993-11-03,46.90625,46.90625,46.125,46.34375,26.338733673095703,479100
1993-11-04,46.34375,46.34375,45.8125,45.84375,26.05455780029297,130400
1993-11-05,45.71875,46.0625,45.53125,46.0625,26.178890228271484,363200
1993-11-08,46.09375,46.25,45.96875,46.125,26.214405059814453,367600
1993-11-09,46.4375,46.46875,46.125,46.15625,26.232162475585938,246900
1993-11-10,46.15625,46.5,46.03125,46.5,26.427526473999023,46500
1993-11-11,46.5,46.625,46.34375,46.375,26.35648536682129,88900
1993-11-12,46.46875,46.75,46.4375,46.59375,26.480810165405273,108200
1993-11-15,46.6875,46.6875,46.4375,46.5625,26.46306037902832,243300
1993-11-16,46.65625,46.8125,46.46875,46.78125,26.5873966217041,492600
1993-11-17,46.8125,46.8125,46.40625,46.53125,26.4453067779541,39600
1993-11-18,46.46875,46.5625,46.28125,46.40625,26.37424659729004,240800
1993-11-19,46.25,46.375,46.21875,46.3125,26.320968627929688,106000
1993-11-22,46.1875,46.21875,45.875,46.03125,26.161130905151367,165300
1993-11-23,46.28125,46.3125,46.03125,46.28125,26.30321502685547,89700
1993-11-24,46.40625,46.5,46.34375,46.46875,26.409767150878906,77200
1993-11-26,46.59375,46.59375,46.46875,46.5,26.427526473999023,1019800
1993-11-29,46.625,46.71875,46.3125,46.3125,26.320968627929688,517500
1993-11-30,46.28125,46.5625,46.25,46.34375,26.338733673095703,230000
1993-12-01,46.59375,46.625,46.40625,46.40625,26.37424659729004,379200
1993-12-02,46.5,46.5625,46.40625,46.53125,26.4453067779541,352000
1993-12-03,46.5,46.71875,46.5,46.71875,26.551856994628906,306000
1993-12-06,46.78125,46.9375,46.78125,46.875,26.640655517578125,99500
1993-12-07,46.875,46.90625,46.78125,46.84375,26.622900009155273,88800
1993-12-08,46.84375,46.84375,46.78125,46.84375,26.622900009155273,146700
1993-12-09,46.84375,46.90625,46.625,46.6875,26.534095764160156,416500
1993-12-10,46.71875,46.71875,46.5,46.59375,26.480810165405273,412900
1993-12-13,46.59375,46.875,46.53125,46.875,26.640655517578125,273200
1993-12-14,46.90625,46.90625,46.53125,46.53125,26.4453067779541,41900
1993-12-15,46.59375,46.625,46.46875,46.46875,26.409767150878906,82600
1993-12-16,46.65625,46.65625,46.5625,46.625,26.498580932617188,78200
1993-12-17,46.40625,46.59375,46.375,46.5625,26.644207000732422,104700
1993-12-20,46.53125,46.65625,46.5,46.625,26.679969787597656,68800
1993-12-21,46.5625,46.5625,46.40625,46.46875,26.590551376342773,205700
1993-12-22,46.59375,46.8125,46.5,46.78125,26.769378662109375,410300
1993-12-23,46.75,46.84375,46.6875,46.75,26.75149917602539,533800
1993-12-27,46.75,47.0,46.75,47.0,26.89455223083496,447100
1993-12-28,46.96875,47.125,46.9375,47.09375,26.948196411132812,880600
1993-12-29,47.125,47.15625,47.0,47.03125,26.912437438964844,266700
1993-12-30,47.0,47.0,46.75,46.84375,26.805139541625977,219900
1993-12-31,46.9375,47.0,46.5625,46.59375,26.66209602355957,312900
1994-01-03,46.59375,46.65625,46.40625,46.46875,26.590551376342773,960900
1994-01-04,46.53125,46.65625,46.46875,46.65625,26.697843551635742,164300
1994-01-05,46.71875,46.78125,46.53125,46.75,26.75149917602539,710900
1994-01-06,46.8125,46.84375,46.6875,46.75,26.75149917602539,201000
1994-01-07,46.84375,47.0625,46.71875,47.03125,26.912437438964844,775500
1994-01-10,47.09375,47.59375,46.96875,47.59375,27.23432159423828,593700
1994-01-11,47.5625,47.5625,47.34375,47.5,27.180662155151367,295200
1994-01-12,47.53125,47.53125,47.1875,47.34375,27.091259002685547,158400
1994-01-13,47.21875,47.3125,47.15625,47.21875,27.019723892211914,244300
1994-01-14,47.375,47.5,47.375,47.40625,27.127017974853516,137200
1994-01-17,47.40625,47.46875,47.3125,47.40625,27.127017974853516,17700
1994-01-18,47.46875,47.53125,47.375,47.46875,27.16277503967285,166400
1994-01-19,47.40625,47.46875,47.25,47.34375,27.091259002685547,200800
1994-01-20,47.40625,47.5,47.375,47.46875,27.16277503967285,281100
1994-01-21,47.53125,47.53125,47.34375,47.375,27.109132766723633,85600
1994-01-24,47.34375,47.5625,47.1875,47.1875,27.00184440612793,373800
1994-01-25,47.21875,47.25,47.09375,47.1875,27.00184440612793,310400
1994-01-26,47.1875,47.34375,47.125,47.3125,27.0733699798584,145100
1994-01-27,47.40625,47.8125,47.34375,47.75,27.32372283935547,344500
1994-01-28,47.9375,48.03125,47.875,47.875,27.3952579498291,356500
1994-01-31,48.0625,48.3125,48.0,48.21875,27.591949462890625,313800
1994-02-01,48.15625,48.15625,47.90625,47.96875,27.44890022277832,303600
1994-02-02,48.125,48.28125,48.09375,48.28125,27.62772560119629,307600
1994-02-03,48.1875,48.1875,47.90625,48.0625,27.50254249572754,466100
1994-02-04,48.0625,48.125,46.96875,46.96875,26.876670837402344,1403200
1994-02-07,46.84375,47.3125,46.84375,47.1875,27.00184440612793,516400
1994-02-08,47.28125,47.28125,47.03125,47.21875,27.019723892211914,188200
1994-02-09,47.25,47.4375,47.1875,47.40625,27.127017974853516,144600
1994-02-10,47.375,47.40625,47.0,47.0,26.89455223083496,883900
1994-02-11,47.03125,47.28125,46.8125,47.15625,26.98396110534668,519400
1994-02-14,47.0625,47.375,47.0,47.21875,27.019723892211914,2742100
1994-02-15,47.3125,47.5,47.25,47.46875,27.16277503967285,374700
1994-02-16,47.53125,47.53125,47.34375,47.4375,27.1449031829834,287600
1994-02-17,47.65625,47.6875,47.03125,47.15625,26.98396110534668,342400
1994-02-18,47.1875,47.21875,46.75,46.875,26.823028564453125,313300
1994-02-22,47.0,47.34375,47.0,47.34375,27.091259002685547,154500
1994-02-23,47.40625,47.4375,47.0625,47.21875,27.019723892211914,391700
1994-02-24,47.0625,47.0625,46.5625,46.59375,26.66209602355957,770800
1994-02-25,46.65625,46.8125,46.5625,46.8125,26.787267684936523,531300
1994-02-28,46.9375,47.0625,46.8125,46.8125,26.787267684936523,333000
1994-03-01,46.8125,46.90625,46.375,46.625,26.679969787597656,423600
1994-03-02,46.03125,46.6875,45.90625,46.6875,26.715730667114258,581500
1994-03-03,46.625,46.625,46.4375,46.5625,26.644207000732422,223200
1994-03-04,46.5625,46.8125,46.40625,46.6875,26.715730667114258,595800
1994-03-07,46.84375,47.0,46.84375,46.9375,26.85879135131836,539800
1994-03-08,46.96875,46.96875,46.6875,46.75,26.75149917602539,880300
1994-03-09,46.8125,47.0,46.59375,46.96875,26.876670837402344,2500100
1994-03-10,46.9375,46.9375,46.4375,46.59375,26.66209602355957,207400
1994-03-11,46.65625,46.90625,46.40625,46.84375,26.805139541625977,576600
1994-03-14,47.03125,47.03125,46.84375,46.90625,26.840909957885742,345900
1994-03-15,47.0,47.09375,46.84375,46.875,26.823028564453125,748600
1994-03-16,46.9375,47.25,46.78125,47.25,27.037616729736328,455500
1994-03-17,47.09375,47.3125,47.09375,47.25,27.037616729736328,133000
1994-03-18,46.75,47.03125,46.71875,46.96875,27.031707763671875,365500
1994-03-21,46.8125,46.9375,46.71875,46.84375,26.95976448059082,324800
1994-03-22,46.84375,47.0625,46.75,46.96875,27.031707763671875,435700
1994-03-23,46.9375,47.0625,46.90625,46.9375,27.01372528076172,698500
1994-03-24,46.75,46.84375,46.15625,46.375,26.689990997314453,1200500
1994-03-25,46.40625,46.53125,45.9375,45.9375,26.438207626342773,100900
1994-03-28,46.0,46.0625,45.59375,46.0,26.47417449951172,1117200
1994-03-29,46.0,46.03125,45.09375,45.09375,25.952598571777344,338400
1994-03-30,45.125,45.25,44.46875,44.46875,25.592899322509766,1123900
1994-03-31,44.46875,44.6875,43.53125,44.59375,25.664836883544922,788800
1994-04-04,43.34375,44.03125,43.34375,43.90625,25.26917266845703,2627300
1994-04-05,44.34375,44.8125,44.34375,44.8125,25.790729522705078,1179000
1994-04-06,44.875,44.90625,44.5,44.8125,25.790729522705078,516500
1994-04-07,44.78125,45.125,44.53125,45.03125,25.916635513305664,666100
1994-04-08,44.9375,44.9375,44.46875,44.6875,25.718780517578125,242400
1994-04-11,44.8125,45.0625,44.703125,44.875,25.826717376708984,203300
1994-04-12,44.921875,45.0,44.71875,44.8125,25.790729522705078,1409200
1994-04-13,44.796875,44.90625,44.25,44.578125,25.65584945678711,364100
1994-04-14,44.5,44.828125,44.40625,44.59375,25.664836883544922,419900
1994-04-15,44.578125,44.78125,44.515625,44.59375,25.664836883544922,387300
1994-04-18,44.640625,44.765625,44.15625,44.296875,25.493974685668945,369100
1994-04-19,44.25,44.53125,43.984375,44.359375,25.529939651489258,472200
1994-04-20,44.40625,44.515625,44.078125,44.3125,25.50296974182129,508000
1994-04-21,44.5,44.96875,44.34375,44.90625,25.844680786132812,200300
1994-04-22,45.015625,45.046875,44.734375,44.859375,25.817703247070312,301800
1994-04-25,44.84375,45.359375,44.84375,45.328125,26.087480545043945,394600
1994-04-26,45.265625,45.34375,45.1875,45.28125,26.060523986816406,399000
1994-04-28,45.1875,45.25,44.8125,44.953125,25.871675491333008,287000
1994-04-29,44.875,45.15625,44.8125,45.09375,25.952598571777344,481900
1994-05-02,45.09375,45.71875,44.9375,45.375,26.114477157592773,275000
1994-05-03,45.390625,45.40625,45.0625,45.328125,26.087480545043945,183400
1994-05-04,45.421875,45.421875,45.078125,45.25,26.042530059814453,401900
1994-05-05,45.296875,45.375,45.1875,45.1875,26.00655746459961,659800
1994-05-06,44.96875,44.96875,44.59375,44.75,25.754751205444336,216300
1994-05-09,44.625,44.75,44.28125,44.359375,25.529939651489258,499300
1994-05-10,44.578125,44.84375,44.546875,44.703125,25.727787017822266,583400
1994-05-11,44.65625,44.71875,44.171875,44.296875,25.493974685668945,210600
1994-05-12,44.578125,44.625,44.40625,44.515625,25.619873046875,305200
1994-05-13,44.640625,44.640625,44.296875,44.515625,25.619873046875,321300
1994-05-16,44.609375,44.75,44.515625,44.53125,25.628873825073242,450400
1994-05-17,44.5625,45.1875,44.5,45.1875,26.00655746459961,470200
1994-05-18,45.21875,45.6875,45.015625,45.515625,26.195405960083008,824800
1994-05-19,45.421875,45.859375,45.421875,45.734375,26.32128143310547,531000
1994-05-20,45.65625,45.6875,45.5,45.5625,26.222379684448242,370400
1994-05-23,45.515625,45.53125,45.34375,45.484375,26.177419662475586,262700
1994-05-24,45.609375,45.84375,45.609375,45.671875,26.285308837890625,549600
1994-05-25,45.5,45.828125,45.34375,45.796875,26.357267379760742,738200
1994-05-26,45.78125,45.9375,45.734375,45.828125,26.375263214111328,369600
1994-05-27,45.75,45.875,45.671875,45.875,26.402236938476562,162000
1994-05-31,45.734375,45.90625,45.65625,45.8125,26.366273880004883,160000
1994-06-01,45.703125,46.015625,45.5625,46.015625,26.48316192626953,200500
1994-06-02,46.046875,46.046875,45.890625,45.96875,26.4561767578125,55100
1994-06-03,46.0,46.390625,45.859375,46.234375,26.609066009521484,550400
1994-06-06,46.328125,46.46875,46.1875,46.21875,26.600078582763672,99300
1994-06-07,46.140625,46.21875,46.03125,46.15625,26.564083099365234,120600
1994-06-08,46.265625,46.265625,45.78125,45.78125,26.348289489746094,131900
1994-06-09,45.984375,46.03125,45.890625,46.03125,26.492155075073242,80500
1994-06-10,46.078125,46.203125,46.078125,46.109375,26.537120819091797,83100
1994-06-13,46.046875,46.1875,46.03125,46.171875,26.573110580444336,109700
1994-06-14,46.3125,46.546875,46.3125,46.53125,26.779916763305664,161000
1994-06-15,46.546875,46.5625,46.3125,46.34375,26.67198944091797,142800
1994-06-16,46.34375,46.46875,46.296875,46.4375,26.7259578704834,44000
1994-06-17,46.15625,46.203125,45.8125,45.875,26.5767879486084,403800
1994-06-20,45.546875,45.625,45.4375,45.484375,26.350481033325195,137400
1994-06-21,45.453125,45.453125,44.90625,45.09375,26.124183654785156,139200
1994-06-22,45.21875,45.421875,45.171875,45.265625,26.223764419555664,279900
1994-06-23,45.34375,45.40625,44.9375,45.0,26.06987953186035,922500
1994-06-24,44.78125,44.78125,44.0,44.0625,25.526756286621094,353800
1994-06-27,44.234375,44.828125,44.015625,44.828125,25.970287322998047,371200
1994-06-28,44.84375,44.84375,44.25,44.609375,25.84355926513672,5382300
1994-06-29,44.671875,45.015625,44.625,44.75,25.925033569335938,311800
1994-06-30,44.828125,44.84375,44.3125,44.46875,25.76210594177246,271900
1994-07-01,44.6875,44.6875,44.375,44.5625,25.816429138183594,406900
1994-07-05,44.65625,44.859375,44.515625,44.796875,25.95220184326172,112000
1994-07-06,44.625,44.8125,44.46875,44.734375,25.915977478027344,174800
1994-07-07,44.734375,44.921875,44.6875,44.921875,26.024612426757812,66700
1994-07-08,44.640625,44.984375,44.625,44.90625,26.015554428100586,148400
1994-07-11,44.9375,45.015625,44.53125,44.75,25.925033569335938,124000
1994-07-12,44.765625,44.828125,44.515625,44.8125,25.96124839782715,257300
1994-07-13,44.828125,45.03125,44.828125,44.890625,26.006513595581055,532700
1994-07-14,45.109375,45.46875,45.078125,45.375,26.2871150970459,494200
1994-07-15,45.34375,45.484375,45.328125,45.390625,26.296159744262695,49100
1994-07-18,45.390625,45.578125,45.390625,45.46875,26.341428756713867,72300
1994-07-19,45.546875,45.5625,45.375,45.375,26.2871150970459,609500
1994-07-20,45.40625,45.40625,45.0625,45.171875,26.169448852539062,185300
1994-07-21,45.171875,45.296875,45.078125,45.265625,26.223764419555664,86300
1994-07-22,45.375,45.40625,45.25,45.34375,26.26901626586914,151600
1994-07-25,45.359375,45.453125,45.3125,45.40625,26.305221557617188,120900
