,CLOSE,MKT_CAP_ARD
2000-01-04,10.412158250650783,4433774616.0
2000-01-05,10.814949672339402,4605293943.0
2000-01-06,10.774670530170539,4588142011.0
2000-01-07,10.935787098845987,4656749742.0
2000-01-10,10.855228814508264,4622445876.0
2000-01-11,10.835089243423832,4613869910.0
2000-01-12,10.895507956677125,4639597809.0
2000-01-13,10.935787098845987,4656749742.0
2000-01-14,10.774670530170539,4588142011.0
2000-01-17,10.774670530170539,4588142011.0
2000-01-18,10.412158250650783,4433774616.0
2000-01-19,10.673972674748386,4545262179.0
2000-01-20,10.633693532579523,4528110246.0
2000-01-21,10.714251816917248,4562414112.0
2000-01-24,10.774670530170539,4588142011.0
2000-01-25,10.512856106072938,4476654448.0
2000-01-26,10.633693532579523,4528110246.0
2000-01-27,10.613553961495093,4519534280.0
2000-01-28,10.412158250650783,4433774616.0
2000-02-14,10.069785542215458,4287983188.0
2000-02-15,10.029506400046596,4270831255.0
2000-02-16,9.969087686793303,4245103356.0
2000-02-17,9.828110689202287,4185071591.0
2000-02-18,9.747552404864564,4150767726.0000005
2000-02-21,9.747552404864564,4150767726.0000005
2000-02-22,9.807971118117855,4176495625.0
2000-02-23,9.747552404864564,4150767726.0000005
2000-02-24,9.304481841007084,3962096464.9999995
2000-02-25,9.304481841007084,3962096464.9999995
2000-02-28,9.68713369161127,4125039826.0
2000-02-29,9.666994120526839,4116463860.0
2000-03-01,9.505877551851393,4047856129.0
2000-03-02,9.324621412091513,3970672432.0000005
2000-03-03,9.405179696429238,4004976297.0
2000-03-06,9.082946559078342,3867760835.0
2000-03-07,9.189261372055494,3824881003.0
2000-03-08,9.230468822154396,3842032935.9999995
2000-03-09,9.251072547203849,3850608902.0
2000-03-10,9.2716762722533,3859184869.0
2000-03-13,9.2716762722533,3859184869.0
2000-03-14,9.168657647006041,3816305037.0
2000-03-15,9.580732147995077,3987824364.0
2000-03-16,10.095825274231371,4202223523.9999995
2000-03-17,9.930995473835758,4133615793.0
2000-03-20,9.972202923934661,4150767726.0000005
2000-03-21,10.034014099083016,4176495625.0
2000-03-22,9.930995473835758,4133615793.0
2000-03-23,9.951599198885209,4142191758.9999995
2000-03-24,10.054617824132468,4185071591.0
2000-03-27,10.19884389947863,4245103356.0
2000-03-28,9.992806648984113,4159343692.0
2000-03-29,10.116428999280824,4210799490.0
2000-03-30,10.095825274231371,4202223523.9999995
2000-03-31,10.19884389947863,4245103356.0
2000-04-03,10.260655074626985,4270831255.0
2000-04-04,10.52850350026986,4382318818.0
2000-04-05,10.734540750764378,4468078481.0
2000-04-06,10.610918400467666,4416622683.0
2000-04-07,10.425484875022601,4339438986.0
2000-04-10,10.487296050170956,4365166885.0
2000-04-11,10.549107225319311,4390894784.0
2000-04-12,10.672729575616021,4442350582.0
2000-04-13,10.961181726308347,4562414112.0
2000-04-14,10.837559376011637,4510958313.0
2000-04-17,10.961181726308347,4562414112.0
2000-04-18,10.961181726308347,4562414112.0
2000-04-19,10.919974276209443,4545262179.0
2000-04-20,11.167218976802864,4648173775.0
2000-04-21,11.167218976802864,4648173775.0
2000-04-24,11.517482302643545,4793965204.0
2000-04-25,12.05317915392929,5016940329.0
2000-04-26,12.485857379967777,5197035623.0
2000-04-27,12.27982012947326,5111275960.0
2000-04-28,12.094386604028195,5034092262.0
2000-05-08,11.847141903434773,4931180666.0
2000-05-09,11.847141903434773,4931180666.0
2000-05-10,11.908953078583128,4956908565.0
2000-05-11,12.176801504226,5068396128.0
2000-05-12,12.05317915392929,5016940329.0
2000-05-15,12.176801504226,5068396128.0
2000-05-16,12.094386604028195,5034092262.0
2000-05-17,11.744123278187514,4888300834.0
2000-05-18,11.888349353533677,4948332598.0
2000-05-19,11.92955680363258,4965484531.0
2000-05-22,12.135594054127099,5051244195.0
2000-05-23,12.05317915392929,5016940329.0
2000-05-24,12.27982012947326,5111275960.0
2000-05-25,12.15619777917655,5059820161.0
2000-05-26,12.135594054127099,5051244195.0
2000-05-29,12.135594054127099,5051244195.0
2000-05-30,12.011971703830387,4999788397.0
2000-05-31,12.094386604028195,5034092262.0
2000-06-01,12.114990329077646,5042668229.0
2000-06-02,11.888349353533677,4948332598.0
2000-06-05,11.599897202841351,4828269069.0
2000-06-06,11.834060391237701,4836845036.0
2000-06-07,11.750130884916867,4802541170.0
2000-06-08,11.603254248855405,4742509405.0
2000-06-09,11.897007520978327,4862572935.0
2000-06-12,11.946828075930377,4882935709.0
2000-06-13,11.959954650718954,4888300834.0
2000-06-14,11.729148508336658,4793965204.0
2000-06-15,11.959954650718954,4888300834.0
2000-06-16,11.897007520978327,4862572935.0
2000-06-19,11.876025144398119,4853996968.0
2000-06-20,11.834060391237701,4836845036.0
2000-06-21,11.85504276781791,4845421002.0
2000-06-22,11.729148508336658,4793965204.0
2000-06-23,11.750130884916867,4802541170.0
2000-06-26,11.917989897558536,4871148901.0
2000-06-27,11.645219002015823,4759661338.0
2000-06-28,11.938972274138745,4879724867.0
2000-06-29,11.603254248855405,4742509405.0
2000-06-30,11.330483353312692,4631021843.0
2000-07-03,11.70816613175645,4785389237.0
2000-07-04,11.70816613175645,4785389237.0
2000-07-05,11.68718375517624,4776813271.0
2000-07-06,11.603254248855405,4742509405.0
2000-07-07,11.70816613175645,4785389237.0
2000-07-10,11.834060391237701,4836845036.0
2000-07-11,12.02290178045958,4914028733.0
2000-07-12,12.043884157039788,4922604699.0
2000-07-13,12.001919403879372,4905452767.0
2000-07-14,11.792095638077285,4819693103.0
2000-07-17,11.823585988848862,4832563913.0
2000-07-18,11.897007520978327,4862572935.0
2000-07-19,12.085848910200205,4939756632.0
2000-07-20,12.253707922841876,5008364363.0
2000-07-21,12.19076079310125,4982636464.0
2000-07-24,12.043884157039788,4922604699.0
2000-07-25,12.127813663360623,4956908565.0
2000-07-26,11.965191851913373,4890441395.0
2000-07-27,12.274690299422083,5016940329.0
2000-07-28,12.211743169681458,4991212430.0
2000-07-31,12.148796039940832,4965484531.0
2000-08-01,12.547461194964797,5128427892.0
2000-08-02,12.631390701285632,5162731758.0
