ts_event,SPY,AAPL,MSFT,AMZN,GOOG,NVDA,TSLA,META
2019-06-04 00:00:00+00:00,0.9132839669254506,0.2403157953763398,0.9473858585604242,0.049929561200923796,0.04982335096097991,0.024733332747387198,0.06644017454872032,0.9966110881438975
2019-06-05 00:00:00+00:00,0.9136116527832979,0.24070412923833934,0.9500781697856285,0.04998907342657343,0.04982050726921863,0.024882616262354145,0.06669720949880047,0.9958984952198578
2019-06-06 00:00:00+00:00,0.9154131429863628,0.24159137179828635,0.9511944204746537,0.0502083476429242,0.049956838963050525,0.024937662567419572,0.06681266056379564,0.9990434078100551
2019-06-07 00:00:00+00:00,0.9131724824172616,0.24159137179828635,0.9511944204746537,0.0502083476429242,0.049956838963050525,0.024937662567419572,0.06681266056379564,0.9990434078100551
2019-06-10 00:00:00+00:00,0.9130813371251901,0.2403436159145532,0.9487902192617438,0.04995328532998276,0.049797478087452614,0.024812555390491677,0.06616317857625337,0.9954543521903626
2019-06-11 00:00:00+00:00,0.9135546459383975,0.24091600273914476,0.9500781697856285,0.04997318603528718,0.049746277333396594,0.024836200310485987,0.06665439427886649,0.9955238311294216
2019-06-12 00:00:00+00:00,0.913585998837698,0.24081730981849594,0.9505842226838559,0.0499117615409448,0.049834403652894765,0.024835687927260104,0.06657441393741775,0.9965361854290469
2019-06-13 00:00:00+00:00,0.913460781672013,0.24137699200478607,0.9487874975549763,0.04996473643154059,0.04978074992570816,0.025194240376656914,0.06671657768423128,0.9959140073777157
2019-06-14 00:00:00+00:00,0.9129870755131884,0.24084296368583952,0.9512272551826025,0.04998048545765612,0.04988303172218515,0.024945808259064443,0.06664806875941784,0.9938925211684689
2019-06-17 00:00:00+00:00,0.9127670370770844,0.24060640770848296,0.9492207629993289,0.04998489345913284,0.04982098529216263,0.024813324477061333,0.06666075053367335,0.9910560566554303
2019-06-18 00:00:00+00:00,0.9134341435358272,0.2401254994745183,0.9497970815697157,0.049944050433412136,0.04972906132957442,0.024826692468915734,0.06671120072938018,1.0040256423702032
2019-06-19 00:00:00+00:00,0.9137467439032061,0.2408156947891792,0.9498681613484523,0.04998533532353942,0.049813303144770636,0.024893318882313862,0.06646706553126006,0.9968858418746183
2019-06-20 00:00:00+00:00,0.9141808434472944,0.24088750277162535,0.9502863376580619,0.050024514278263134,0.049822330121213426,0.024836558232381227,0.0668096518141701,0.9974049730207251
2019-06-21 00:00:00+00:00,0.919911893100511,0.2409486867377292,0.9499394621179469,0.05004189139655443,0.049833422770659254,0.024901901617540818,0.06680518765762164,0.9977083295210654
2019-06-24 00:00:00+00:00,0.9180661635473053,0.2406941396994838,0.9500781697856285,0.05000914530584515,0.049873294308891515,0.024786107185303753,0.06661603694720229,0.9961945939578073
2019-06-25 00:00:00+00:00,0.9178424920698774,0.24026366049868025,0.9483723363095417,0.04996727853152434,0.049814107107354684,0.02444599525896234,0.0665274204413564,0.9958781742879428
2019-06-26 00:00:00+00:00,0.9192338534195807,0.24089930030124013,0.9511434390745196,0.05006357430015511,0.049820985292162626,0.024784202157213536,0.0668220966299829,0.9973106295125216
2019-06-27 00:00:00+00:00,0.9165238041121547,0.24289508217834932,0.9478877471124653,0.05000420141587715,0.04976225158196561,0.024826818885266555,0.06669660541006701,0.9964575115070179
2019-06-28 00:00:00+00:00,0.9152238287893283,0.2405360508602548,0.9490155217693147,0.05018019641409136,0.04979380602140685,0.02478175398454437,0.0667443334571123,0.9952663662587061
