ts_event,AAPL,MSFT,AMZN,GOOG,NVDA,TSLA,META,OTHERS
2023-08-14 00:00:00+00:00,0.07208307261630996,0.06367457291641078,0.03517388627953898,0.01671559504305247,0.028683774633975284,0.017903493712876594,0.017779527505132068,0.7479860772927039
2023-08-15 00:00:00+00:00,0.07211578698747012,0.06399162525971872,0.034854249770561924,0.01671247300174147,0.02914588413173437,0.017600748292200027,0.017739973341132472,0.7478392592154409
2023-08-16 00:00:00+00:00,0.0722886225222905,0.06430812676565827,0.03444879341819537,0.016686101280429754,0.029057974053051844,0.017170682525257663,0.017417752798978003,0.7486219466361386
2023-08-17 00:00:00+00:00,0.07178343512616164,0.06408998027131203,0.03443317307388359,0.016990037017629606,0.02918514159256654,0.01681320829189056,0.01700280438205646,0.7497022202444996
2023-08-18 00:00:00+00:00,0.07195095117815986,0.06397828385156194,0.03422137925954262,0.016675965582500726,0.029141150993871354,0.016519182418766553,0.016884939187633174,0.7506281475279638
2023-08-19 00:00:00+00:00,0.07195095117815986,0.06397828385156194,0.03422137925954262,0.016675965582500726,0.029141150993871354,0.016519182418766553,0.016884939187633174,0.7506281475279638
2023-08-20 00:00:00+00:00,0.07195095117815986,0.06397828385156194,0.03422137925954262,0.016675965582500726,0.029141150993871354,0.016519182418766553,0.016884939187633174,0.7506281475279638
2023-08-21 00:00:00+00:00,0.07203891599455806,0.06464929693696445,0.034372782095912074,0.016674216598863433,0.03140545954249617,0.01761501444575546,0.017169644169570026,0.7460746702158804
2023-08-22 00:00:00+00:00,0.07280558011216386,0.06494169181637628,0.03435609592462529,0.01681805937533346,0.03061979363856803,0.017808723150678666,0.01707968655266614,0.7455703694295883
2023-08-23 00:00:00+00:00,0.0735840182971034,0.06513061258173909,0.034299087552183076,0.01708424854415533,0.03124268439462015,0.017889748971269763,0.017281537892631017,0.7434880617662981
2023-08-24 00:00:00+00:00,0.07266536594451682,0.0646260641838881,0.03383665351049922,0.01696150108893385,0.03171336945691974,0.01761882397282284,0.017078319681222236,0.7454999021611972
2023-08-25 00:00:00+00:00,0.07306896192344153,0.06477734096131271,0.033961671666835794,0.01687763097474432,0.03072682907978485,0.018145746320170426,0.016884836705574606,0.7455569823681357
2023-08-26 00:00:00+00:00,0.07306896192344153,0.06477734096131271,0.033961671666835794,0.01687763097474432,0.03072682907978485,0.018145746320170426,0.016884836705574606,0.7455569823681357
2023-08-27 00:00:00+00:00,0.07306896192344153,0.06477734096131271,0.033961671666835794,0.01687763097474432,0.03072682907978485,0.018145746320170426,0.016884836705574606,0.7455569823681357
2023-08-28 00:00:00+00:00,0.07325082476502076,0.06451264565936728,0.03371727510326809,0.01691243940726197,0.03107529042270026,0.018048784462089625,0.017058176745135944,0.7454245634351561
2023-08-29 00:00:00+00:00,0.07378194713906198,0.06451873421070033,0.033678704038623164,0.017139507988619417,0.03190725116274079,0.019159394021332318,0.01726292650499882,0.7425515349339232
2023-08-30 00:00:00+00:00,0.07488806539612532,0.06432843153234576,0.033580335101936094,0.017250616198892513,0.03208902725999236,0.01906002991526373,0.017025380924862228,0.741778113670582
2023-08-31 00:00:00+00:00,0.07508574812992945,0.06422089406779005,0.03436154761815703,0.017328888313044334,0.03219541822626237,0.019175639565948473,0.017095977992866954,0.7405358860860012
2023-09-01 00:00:00+00:00,0.07558025112905338,0.06427735067376927,0.03432491341620644,0.017227365066639053,0.0315846419044849,0.018170632248691594,0.01709240901094636,0.741742436550209
2023-09-02 00:00:00+00:00,0.07558025112905338,0.06427735067376927,0.03432491341620644,0.017227365066639053,0.0315846419044849,0.018170632248691594,0.01709240901094636,0.741742436550209
2023-09-03 00:00:00+00:00,0.07558025112905338,0.06427735067376927,0.03432491341620644,0.017227365066639053,0.0315846419044849,0.018170632248691594,0.01709240901094636,0.741742436550209
2023-09-04 00:00:00+00:00,0.07558025112905338,0.06427735067376927,0.03432491341620644,0.017227365066639053,0.0315846419044849,0.018170632248691594,0.01709240901094636,0.741742436550209
2023-09-05 00:00:00+00:00,0.07600447851277163,0.06551686636610049,0.03426175217914041,0.017290760605337813,0.03174724428892868,0.019104589971088874,0.017384963599047648,0.7386893444775845
2023-09-06 00:00:00+00:00,0.07378000411586166,0.06582778586247957,0.03401368255400323,0.017237156164849905,0.030985677655978098,0.01889118947548996,0.017445477143992492,0.741819027027345
2023-09-07 00:00:00+00:00,0.07184255255256593,0.06544137522765933,0.03474605250021482,0.017396251893878098,0.03053953762271855,0.018917022038466815,0.017469955762939107,0.7436472524015575
2023-09-08 00:00:00+00:00,0.07198499279132095,0.06620651558874067,0.034789437114712586,0.017497624174675232,0.030052438810261838,0.018664004689548493,0.01739812795998652,0.7434068588707538
2023-09-09 00:00:00+00:00,0.07198499279132095,0.06620651558874067,0.034789437114712586,0.017497624174675232,0.030052438810261838,0.018664004689548493,0.01739812795998652,0.7434068588707538
2023-09-10 00:00:00+00:00,0.07198499279132095,0.06620651558874067,0.034789437114712586,0.017497624174675232,0.030052438810261838,0.018664004689548493,0.01739812795998652,0.7434068588707538
2023-09-11 00:00:00+00:00,0.0719882858689145,0.06649609724035707,0.03577980375335321,0.017451721668571122,0.029597965551358612,0.02041343139167519,0.01784553921176894,0.7404271553140014
2023-09-12 00:00:00+00:00,0.07115041136929473,0.06564211043010466,0.035507013502306735,0.017335223680662704,0.02955832327018908,0.020068358403585323,0.01759974660876945,0.7431388127350873
2023-09-13 00:00:00+00:00,0.07022506296316557,0.06641347413931638,0.03637471834043901,0.017497005028701437,0.02992856386310902,0.020331259390087574,0.01777738622193174,0.7414525300532493
2023-09-14 00:00:00+00:00,0.0702362131866039,0.06636299572507254,0.03603139720347045,0.0175354123622692,0.029735341951463518,0.020509634266525936,0.01801020761397729,0.7415787976906171
2023-09-15 00:00:00+00:00,0.07079744915959298,0.06549051989825806,0.03537960685374722,0.01766114627729871,0.028987975639552625,0.020635664392022357,0.017562572287304477,0.7434850654922235
2023-09-16 00:00:00+00:00,0.07079744915959298,0.06549051989825806,0.03537960685374722,0.01766114627729871,0.028987975639552625,0.020635664392022357,0.017562572287304477,0.7434850654922235
2023-09-17 00:00:00+00:00,0.07079744915959298,0.06549051989825806,0.03537960685374722,0.01766114627729871,0.028987975639552625,0.020635664392022357,0.017562572287304477,0.7434850654922235
2023-09-18 00:00:00+00:00,0.07195267375269447,0.0652222158506422,0.03525560800346618,0.01773502903715849,0.029014541629178183,0.019938848626945015,0.01768320082121073,0.7431978822787046
2023-09-19 00:00:00+00:00,0.07254784693162564,0.06527631816615988,0.03473576655288274,0.017755257699620434,0.02877989486169657,0.020072170561636262,0.0178675407720665,0.7429652044543119
2023-09-20 00:00:00+00:00,0.07175714777364657,0.06430235187074082,0.034462007594868276,0.01737270915677879,0.028191945274638294,0.0199611890609972,0.017714122640699978,0.74623852662763
2023-09-21 00:00:00+00:00,0.07231450479947936,0.06513026999845914,0.0334974910897118,0.017240744717791585,0.027836423441853476,0.019764101636033742,0.01777501141143181,0.7464414529052391
2023-09-22 00:00:00+00:00,0.07283584149883085,0.0647622369782698,0.03351846798291901,0.01726512924699866,0.028302506416923345,0.018970435775734186,0.0180168771428172,0.7463285049575069
2023-09-23 00:00:00+00:00,0.07283584149883085,0.0647622369782698,0.03351846798291901,0.01726512924699866,0.028302506416923345,0.018970435775734186,0.0180168771428172,0.7463285049575069
2023-09-24 00:00:00+00:00,0.07283584149883085,0.0647622369782698,0.03351846798291901,0.01726512924699866,0.028302506416923345,0.018970435775734186,0.0180168771428172,0.7463285049575069
2023-09-25 00:00:00+00:00,0.07306613062908536,0.06459885784606184,0.03393389000558953,0.017313342933801195,0.028598516327275624,0.019053768332843203,0.01804640952234211,0.7453890844030011
2023-09-26 00:00:00+00:00,0.07242044317024446,0.06444711596356821,0.033051976003908766,0.01720987668287577,0.028811136290680776,0.01911316169493908,0.01820163544845167,0.7467446547453312
2023-09-27 00:00:00+00:00,0.07174745794895267,0.06455556017312031,0.03303879213027944,0.01747012708792085,0.029182393216112455,0.018822226100651724,0.018120127272850693,0.7470633160701119
2023-09-28 00:00:00+00:00,0.07144272856991422,0.06435787846359012,0.03284835621701016,0.017590081372486844,0.029438453525232073,0.01917126791326206,0.018392043088981045,0.7467591908495235
2023-09-29 00:00:00+00:00,0.07161653240709973,0.06451444647903404,0.03292826876332571,0.017632874021929843,0.029510070557306728,0.01921790722832931,0.018436786728068363,0.7461431138149063
2023-09-30 00:00:00+00:00,0.07161653240709973,0.06451444647903404,0.03292826876332571,0.017632874021929843,0.029510070557306728,0.01921790722832931,0.018436786728068363,0.7461431138149063
2023-10-01 00:00:00+00:00,0.07161653240709973,0.06451444647903404,0.03292826876332571,0.017632874021929843,0.029510070557306728,0.01921790722832931,0.018436786728068363,0.7461431138149063
2023-10-02 00:00:00+00:00,0.07164503039983165,0.06454011837580241,0.03294137173735073,0.017639890579403798,0.02952181334557076,0.019225554509789442,0.018444123182327143,0.746042097869924
2023-10-03 00:00:00+00:00,0.072617082932907,0.06541577416381822,0.03338830774479702,0.017879221908111302,0.02992235408487104,0.019486399523836122,0.018694366033222446,0.7425964936084368
2023-10-04 00:00:00+00:00,0.0720921041162263,0.0649428565757556,0.033146929909404904,0.01774996564524043,0.02970603305674202,0.01934552431169296,0.018559216757565306,0.7444573696273725
2023-10-05 00:00:00+00:00,0.07211927886863857,0.06496733645562631,0.033159424476244884,0.017756656404618987,0.029717230594993455,0.019352816508805257,0.018566212560039586,0.744361044131033
2023-10-06 00:00:00+00:00,0.07127307211006047,0.06420504653734102,0.032770350576137426,0.017548309858521287,0.029368545447690315,0.019125741524360366,0.01834836714067371,0.7473605668052155
2023-10-07 00:00:00+00:00,0.07127307211006047,0.06420504653734102,0.032770350576137426,0.017548309858521287,0.029368545447690315,0.019125741524360366,0.01834836714067371,0.7473605668052155
2023-10-08 00:00:00+00:00,0.07127307211006047,0.06420504653734102,0.032770350576137426,0.017548309858521287,0.029368545447690315,0.019125741524360366,0.01834836714067371,0.7473605668052155
2023-10-09 00:00:00+00:00,0.07426336208236434,0.06708773749941767,0.03315119267312388,0.01827098699288476,0.030660817817923094,0.020029174383447815,0.019095363068831542,0.737441365482007
2023-10-10 00:00:00+00:00,0.07363118380546592,0.06645099996274892,0.03329323921524939,0.018137293240351314,0.030855771669708536,0.020228564474553914,0.019204140838008935,0.738198806793913
2023-10-11 00:00:00+00:00,0.07391041293508901,0.06699207133380643,0.03375921010231886,0.018387714563911414,0.031406250584234796,0.02009789658915654,0.019481167146565555,0.7359652767449174
2023-10-12 00:00:00+00:00,0.0747401279454949,0.06714749948283362,0.03409510613213781,0.018316408815590397,0.03169272749335741,0.01990438693854604,0.019381824648067255,0.7347219185439726
2023-10-13 00:00:00+00:00,0.07434113427896293,0.06678466567320965,0.0336080685391664,0.01818372093440658,0.030844507860779503,0.019405148577862682,0.018909792637384792,0.7379229614982274
2023-10-14 00:00:00+00:00,0.07434113427896293,0.06678466567320965,0.0336080685391664,0.01818372093440658,0.030844507860779503,0.019405148577862682,0.018909792637384792,0.7379229614982274
2023-10-15 00:00:00+00:00,0.07434113427896293,0.06678466567320965,0.0336080685391664,0.01818372093440658,0.030844507860779503,0.019405148577862682,0.018909792637384792,0.7379229614982274
2023-10-16 00:00:00+00:00,0.07351362655252909,0.06707944852705688,0.03396538229782475,0.0182424038736337,0.030949036505159802,0.019417219154164816,0.019097046416738556,0.7377358366728923
2023-10-17 00:00:00+00:00,0.07287117213763197,0.06696555640836187,0.03369018102880963,0.01830816724584387,0.029502139011822325,0.01948922939491351,0.019267403570755324,0.7399061512018614
2023-10-18 00:00:00+00:00,0.07330915570416824,0.06747137222132865,0.03327771147270597,0.018330371328547715,0.028715107622496985,0.018809184216428562,0.019103911075411758,0.7409831863589121
2023-10-19 00:00:00+00:00,0.07379915729943809,0.06831896052494545,0.033643439152071714,0.01845302401762404,0.02890442345778256,0.017211094232893777,0.01902030563528753,0.7406495956799568
2023-10-20 00:00:00+00:00,0.07361863452021876,0.06819814722104384,0.03320514181061028,0.01838148277245433,0.028767728609547873,0.01678239001998989,0.01900084305091852,0.7420456319952166
2023-10-21 00:00:00+00:00,0.07361863452021876,0.06819814722104384,0.03320514181061028,0.01838148277245433,0.028767728609547873,0.01678239001998989,0.01900084305091852,0.7420456319952166
2023-10-22 00:00:00+00:00,0.07361863452021876,0.06819814722104384,0.03320514181061028,0.01838148277245433,0.028767728609547873,0.01678239001998989,0.01900084305091852,0.7420456319952166
2023-10-23 00:00:00+00:00,0.07379763811168352,0.06887074574664163,0.03363217147362655,0.018569601650923168,0.029923395082510133,0.016818664410897202,0.01936437228973218,0.7390234112339856
2023-10-24 00:00:00+00:00,0.07343169723886601,0.06860653798370388,0.03390800575842437,0.018727352794235774,0.030174945561957104,0.017042282133772547,0.019130106594690038,0.7389790719343503
2023-10-25 00:00:00+00:00,0.07349580192750776,0.07174088559542864,0.03248310365032772,0.017176246175163817,0.029293359810787276,0.016963027214380134,0.018600149514077575,0.7402474261123272
2023-10-26 00:00:00+00:00,0.07255624095260023,0.06988644528575712,0.032383871837944715,0.016941128426476264,0.028617271741390126,0.01663032903442449,0.018122912800087175,0.7448617999213198
2023-10-27 00:00:00+00:00,0.0734674726843076,0.07061575561782975,0.03475413361374695,0.0170127528610758,0.028871617584500565,0.01683108853828783,0.01873451754117306,0.7397126615590783
2023-10-28 00:00:00+00:00,0.0734674726843076,0.07061575561782975,0.03475413361374695,0.0170127528610758,0.028871617584500565,0.01683108853828783,0.01873451754117306,0.7397126615590783
2023-10-29 00:00:00+00:00,0.0734674726843076,0.07061575561782975,0.03475413361374695,0.0170127528610758,0.028871617584500565,0.01683108853828783,0.01873451754117306,0.7397126615590783
2023-10-30 00:00:00+00:00,0.07349284737644128,0.07136831849862085,0.035679738326495236,0.017131913937530403,0.028996158672993596,0.01583472391868884,0.018883154279183422,0.7386131449900464
2023-10-31 00:00:00+00:00,0.0732400355220716,0.07109111128763579,0.03555858544662027,0.01696406784995429,0.02854846823879643,0.016013365319017907,0.018679121225588197,0.7399052451103155
2023-11-01 00:00:00+00:00,0.07382513771787007,0.07199696259684547,0.036217006627878266,0.01708914834770332,0.029317402605108307,0.01622464356737566,0.019131068910822918,0.736198629626396
2023-11-02 00:00:00+00:00,0.07393588031741985,0.07110242038489664,0.03581352435870018,0.01690055773012411,0.029568781696624257,0.01691423660554845,0.018712337935004333,0.7370522609716823
2023-11-03 00:00:00+00:00,0.07288782816031682,0.07136582061448554,0.03562596864564856,0.016980911379083585,0.030311034297195356,0.016872541690685385,0.018765652575342576,0.7371902426372421
2023-11-04 00:00:00+00:00,0.07288782816031682,0.07136582061448554,0.03562596864564856,0.016980911379083585,0.030311034297195356,0.016872541690685385,0.018765652575342576,0.7371902426372421
2023-11-05 00:00:00+00:00,0.07288782816031682,0.07136582061448554,0.03562596864564856,0.016980911379083585,0.030311034297195356,0.016872541690685385,0.018765652575342576,0.7371902426372421
2023-11-06 00:00:00+00:00,0.0737826263420448,0.07195480558467002,0.035836552814567796,0.017082284781701044,0.030742743275272447,0.016781008327909113,0.01879399540725028,0.7350259834665845
2023-11-07 00:00:00+00:00,0.07463642146052332,0.07255559085254985,0.03649435095724353,0.017156911144753737,0.03079218783956194,0.01695545889635162,0.018919876525155782,0.7324892023238603
2023-11-08 00:00:00+00:00,0.07502070402968135,0.07303942321233761,0.03630665238209903,0.017255714492012086,0.031184108751834923,0.01693771100637398,0.018962956948146908,0.7312927291775142
